pool,pool_size,theta,arm,draws,tau,fit_slope,seed,step,mean_se,n_active
full,204,0.0,adaptive,500,0.5,group,2026,15,0.7269033598621786,500
full,204,0.0,adaptive,500,0.5,group,2026,16,0.7166168308262113,500
full,204,0.0,adaptive,500,0.5,group,2026,17,0.7069112318624469,500
full,204,0.0,adaptive,500,0.5,group,2026,18,0.6976237822308161,500
full,204,0.0,adaptive,500,0.5,group,2026,19,0.6887224827865217,500
full,204,0.0,adaptive,500,0.5,group,2026,20,0.6802392124756286,500
full,204,0.0,adaptive,500,0.5,group,2026,21,0.6721373328465396,500
full,204,0.0,adaptive,500,0.5,group,2026,22,0.6643365039871626,500
full,204,0.0,adaptive,500,0.5,group,2026,23,0.6568555668416405,500
full,204,0.0,adaptive,500,0.5,group,2026,24,0.6497783724186076,500
full,204,0.0,adaptive,500,0.5,group,2026,25,0.6428736283114965,500
full,204,0.0,adaptive,500,0.5,group,2026,26,0.6361838857838595,500
full,204,0.0,adaptive,500,0.5,group,2026,27,0.6297867097798624,500
full,204,0.0,adaptive,500,0.5,group,2026,28,0.6236001410913077,500
full,204,0.0,adaptive,500,0.5,group,2026,29,0.6177244280322906,500
full,204,0.0,adaptive,500,0.5,group,2026,30,0.611945624698367,500
full,204,0.0,adaptive,500,0.5,group,2026,31,0.6063989419726047,500
full,204,0.0,adaptive,500,0.5,group,2026,32,0.6010207841172324,500
full,204,0.0,adaptive,500,0.5,group,2026,33,0.5958689337268611,500
full,204,0.0,adaptive,500,0.5,group,2026,34,0.5908467297452026,500
full,204,0.0,adaptive,500,0.5,group,2026,35,0.5858992716790558,500
full,204,0.0,adaptive,500,0.5,group,2026,36,0.5811998236426728,500
full,204,0.0,adaptive,500,0.5,group,2026,37,0.5764783433815521,500
full,204,0.0,adaptive,500,0.5,group,2026,38,0.5719589310991728,500
full,204,0.0,adaptive,500,0.5,group,2026,39,0.5675790867554525,500
full,204,0.0,adaptive,500,0.5,group,2026,40,0.5633254649030838,500
full,204,0.0,adaptive,500,0.5,group,2026,41,0.5591607447185984,500
full,204,0.0,adaptive,500,0.5,group,2026,42,0.5550158061970508,500
full,204,0.0,adaptive,500,0.5,group,2026,43,0.5511537600673605,500
full,204,0.0,adaptive,500,0.5,group,2026,44,0.5474566417525975,500
full,204,0.0,adaptive,500,0.5,group,2026,45,0.5437695247547647,500
full,204,0.0,adaptive,500,0.5,group,2026,46,0.5401419692530428,500
full,204,0.0,adaptive,500,0.5,group,2026,47,0.5366703130051719,500
full,204,0.0,adaptive,500,0.5,group,2026,48,0.5332655014048676,500
full,204,0.0,adaptive,500,0.5,group,2026,49,0.5298875542365444,500
full,204,0.0,adaptive,500,0.5,group,2026,50,0.5266230740255057,500
full,204,0.0,adaptive,500,0.5,group,2026,51,0.5235170507369942,500
full,204,0.0,adaptive,500,0.5,group,2026,52,0.5205077049770467,500
