pool,pool_size,theta,arm,draws,tau,fit_slope,seed,step,mean_se,n_active
full,204,0.0,random,500,0.5,group,2026,75,0.6075707981188356,500
full,204,0.0,random,500,0.5,group,2026,76,0.6051686295538934,500
full,204,0.0,random,500,0.5,group,2026,77,0.6024439300957443,500
full,204,0.0,random,500,0.5,group,2026,78,0.6000597968757172,500
full,204,0.0,random,500,0.5,group,2026,79,0.5974706566447303,500
full,204,0.0,random,500,0.5,group,2026,80,0.5950368462364217,500
full,204,0.0,random,500,0.5,group,2026,81,0.5930546824829658,500
full,204,0.0,random,500,0.5,group,2026,82,0.5906749859075936,500
full,204,0.0,random,500,0.5,group,2026,83,0.5883155933445486,500
full,204,0.0,random,500,0.5,group,2026,84,0.5858103552155581,500
full,204,0.0,random,500,0.5,group,2026,85,0.5833972212778115,500
full,204,0.0,random,500,0.5,group,2026,86,0.5811542220894883,500
full,204,0.0,random,500,0.5,group,2026,87,0.5787910533715831,500
full,204,0.0,random,500,0.5,group,2026,88,0.5767405646469225,500
full,204,0.0,random,500,0.5,group,2026,89,0.5745595307454041,500
full,204,0.0,random,500,0.5,group,2026,90,0.5723666769207459,500
full,204,0.0,random,500,0.5,group,2026,91,0.5702142567401219,500
full,204,0.0,random,500,0.5,group,2026,92,0.5680836732883884,500
full,204,0.0,random,500,0.5,group,2026,93,0.5659442243242165,500
full,204,0.0,random,500,0.5,group,2026,94,0.5639415940538745,500
full,204,0.0,random,500,0.5,group,2026,95,0.5620331165346921,500
full,204,0.0,random,500,0.5,group,2026,96,0.5600492525817333,500
full,204,0.0,random,500,0.5,group,2026,97,0.5581539903073296,500
full,204,0.0,random,500,0.5,group,2026,98,0.5562070591748453,500
full,204,0.0,random,500,0.5,group,2026,99,0.5542251931533481,500
full,204,0.0,random,500,0.5,group,2026,100,0.5523015152366738,500
full,204,0.0,random,500,0.5,group,2026,101,0.5503537444072082,500
full,204,0.0,random,500,0.5,group,2026,102,0.5482188210963393,500
full,204,0.5,adaptive,500,0.5,group,2026,1,0.9399043918882255,500
full,204,0.5,adaptive,500,0.5,group,2026,2,0.8930045548521238,500
full,204,0.5,adaptive,500,0.5,group,2026,3,0.8557520940095262,500
full,204,0.5,adaptive,500,0.5,group,2026,4,0.8259683068420145,500
full,204,0.5,adaptive,500,0.5,group,2026,5,0.8009632011017676,500
full,204,0.5,adaptive,500,0.5,group,2026,6,0.7793284350953246,500
full,204,0.5,adaptive,500,0.5,group,2026,7,0.7606638409802512,500
full,204,0.5,adaptive,500,0.5,group,2026,8,0.7440301292958605,500
full,204,0.5,adaptive,500,0.5,group,2026,9,0.7295434678127574,500
full,204,0.5,adaptive,500,0.5,group,2026,10,0.7173363349227168,500
full,204,0.5,adaptive,500,0.5,group,2026,11,0.7063376005439574,500
full,204,0.5,adaptive,500,0.5,group,2026,12,0.6961718744814327,500
full,204,0.5,adaptive,500,0.5,group,2026,13,0.6876096323719456,500
full,204,0.5,adaptive,500,0.5,group,2026,14,0.6793028269316868,500
full,204,0.5,adaptive,500,0.5,group,2026,15,0.6714028655375902,500
full,204,0.5,adaptive,500,0.5,group,2026,16,0.664169025492553,500
full,204,0.5,adaptive,500,0.5,group,2026,17,0.6572511401219826,500
full,204,0.5,adaptive,500,0.5,group,2026,18,0.6510336005095427,500
full,204,0.5,adaptive,500,0.5,group,2026,19,0.645036479970024,500
full,204,0.5,adaptive,500,0.5,group,2026,20,0.638886798689663,500
full,204,0.5,adaptive,500,0.5,group,2026,21,0.6329475005022323,500
full,204,0.5,adaptive,500,0.5,group,2026,22,0.627490959783833,500
full,204,0.5,adaptive,500,0.5,group,2026,23,0.6219031061556086,500
full,204,0.5,adaptive,500,0.5,group,2026,24,0.6164206500471587,500
full,204,0.5,adaptive,500,0.5,group,2026,25,0.6114848619563431,500
full,204,0.5,adaptive,500,0.5,group,2026,26,0.6068685270901519,500
full,204,0.5,adaptive,500,0.5,group,2026,27,0.6021460098323224,500
full,204,0.5,adaptive,500,0.5,group,2026,28,0.5977961270577261,500
full,204,0.5,adaptive,500,0.5,group,2026,29,0.5933705027026743,500
full,204,0.5,adaptive,500,0.5,group,2026,30,0.5892051623951243,500
full,204,0.5,adaptive,500,0.5,group,2026,31,0.5854223792243411,500
full,204,0.5,adaptive,500,0.5,group,2026,32,0.5814154516188379,500
full,204,0.5,adaptive,500,0.5,group,2026,33,0.5775284887219856,500
full,204,0.5,adaptive,500,0.5,group,2026,34,0.5738066173764742,500
full,204,0.5,adaptive,500,0.5,group,2026,35,0.5702710753989267,500
full,204,0.5,adaptive,500,0.5,group,2026,36,0.5669736439789937,500
full,204,0.5,adaptive,500,0.5,group,2026,37,0.5635163967230402,500
full,204,0.5,adaptive,500,0.5,group,2026,38,0.560224817531235,500
full,204,0.5,adaptive,500,0.5,group,2026,39,0.5570490593696157,500
full,204,0.5,adaptive,500,0.5,group,2026,40,0.554133992124048,500
full,204,0.5,adaptive,500,0.5,group,2026,41,0.5513716020644228,500
full,204,0.5,adaptive,500,0.5,group,2026,42,0.5486773983392175,500
full,204,0.5,adaptive,500,0.5,group,2026,43,0.5460816687999698,500
full,204,0.5,adaptive,500,0.5,group,2026,44,0.5433250688401472,500
full,204,0.5,adaptive,500,0.5,group,2026,45,0.5410919834142849,498
full,204,0.5,adaptive,500,0.5,group,2026,46,0.5387273550604426,497
full,204,0.5,adaptive,500,0.5,group,2026,47,0.5362723866577669,497
full,204,0.5,adaptive,500,0.5,group,2026,48,0.5338869910095254,496
full,204,0.5,adaptive,500,0.5,group,2026,49,0.5315289818243542,496
full,204,0.5,adaptive,500,0.5,group,2026,50,0.5294332668627704,494
full,204,0.5,adaptive,500,0.5,group,2026,51,0.5273061074262435,493
full,204,0.5,adaptive,500,0.5,group,2026,52,0.5253642268034581,492
full,204,0.5,adaptive,500,0.5,group,2026,53,0.5235896169904675,490
full,204,0.5,adaptive,500,0.5,group,2026,54,0.5218129206587504,488
full,204,0.5,adaptive,500,0.5,group,2026,55,0.5200252994644511,485
full,204,0.5,adaptive,500,0.5,group,2026,56,0.5185691089109337,481
full,204,0.5,adaptive,500,0.5,group,2026,57,0.5170833968984845,477
full,204,0.5,adaptive,500,0.5,group,2026,58,0.5160879459118191,466
full,204,0.5,adaptive,500,0.5,group,2026,59,0.5150914101879435,458
full,204,0.5,adaptive,500,0.5,group,2026,60,0.5140712055746094,450
full,204,0.5,adaptive,500,0.5,group,2026,61,0.5132154969019569,443
full,204,0.5,adaptive,500,0.5,group,2026,62,0.5129820283007147,429
full,204,0.5,adaptive,500,0.5,group,2026,63,0.5117468319127871,424
full,204,0.5,adaptive,500,0.5,group,2026,64,0.5101310808952533,422
full,204,0.5,adaptive,500,0.5,group,2026,65,0.5096649239666379,411
full,204,0.5,adaptive,500,0.5,group,2026,66,0.5089098024021843,402
full,204,0.5,adaptive,500,0.5,group,2026,67,0.5081201477632605,396
full,204,0.5,adaptive,500,0.5,group,2026,68,0.50809935450519,384
full,204,0.5,adaptive,500,0.5,group,2026,69,0.5075887929665589,376
full,204,0.5,adaptive,500,0.5,group,2026,70,0.507212751621317,367
full,204,0.5,adaptive,500,0.5,group,2026,71,0.5068358136468717,359
full,204,0.5,adaptive,500,0.5,group,2026,72,0.5064157722887995,352
full,204,0.5,adaptive,500,0.5,group,2026,73,0.5060747700262979,344
full,204,0.5,adaptive,500,0.5,group,2026,74,0.5055624560050237,339
full,204,0.5,adaptive,500,0.5,group,2026,75,0.5045646176836145,337
full,204,0.5,adaptive,500,0.5,group,2026,76,0.5034411840683198,336
full,204,0.5,adaptive,500,0.5,group,2026,77,0.503225081291903,329
full,204,0.5,adaptive,500,0.5,group,2026,78,0.502566975672511,326
full,204,0.5,adaptive,500,0.5,group,2026,79,0.5022240095295977,321
full,204,0.5,adaptive,500,0.5,group,2026,80,0.5015257025798736,317
full,204,0.5,adaptive,500,0.5,group,2026,81,0.5013934477838354,311
full,204,0.5,adaptive,500,0.5,group,2026,82,0.5011765482709454,306
full,204,0.5,adaptive,500,0.5,group,2026,83,0.5012883837940426,299
full,204,0.5,adaptive,500,0.5,group,2026,84,0.5005370900449443,299
full,204,0.5,adaptive,500,0.5,group,2026,85,0.5001605345186451,295
full,204,0.5,adaptive,500,0.5,group,2026,86,0.4994370750205459,294
full,204,0.5,adaptive,500,0.5,group,2026,87,0.49922329169066704,290
full,204,0.5,adaptive,500,0.5,group,2026,88,0.49920078194823,284
full,204,0.5,adaptive,500,0.5,group,2026,89,0.4988854707340489,281
full,204,0.5,adaptive,500,0.5,group,2026,90,0.49832836562634036,280
full,204,0.5,adaptive,500,0.5,group,2026,91,0.49778304263271406,279
full,204,0.5,adaptive,500,0.5,group,2026,92,0.49750030993864675,277
full,204,0.5,adaptive,500,0.5,group,2026,93,0.4971878748436062,274
full,204,0.5,adaptive,500,0.5,group,2026,94,0.4971582824928783,270
full,204,0.5,adaptive,500,0.5,group,2026,95,0.4969106747249102,268
full,204,0.5,adaptive,500,0.5,group,2026,96,0.4965115473114592,268
full,204,0.5,adaptive,500,0.5,group,2026,97,0.49658238932299525,264
full,204,0.5,adaptive,500,0.5,group,2026,98,0.49603427882948337,264
full,204,0.5,adaptive,500,0.5,group,2026,99,0.49576391704378253,263
full,204,0.5,adaptive,500,0.5,group,2026,100,0.49553783795452694,262
full,204,0.5,adaptive,500,0.5,group,2026,101,0.4952352374471799,261
full,204,0.5,adaptive,500,0.5,group,2026,102,0.49479101513000917,261
full,204,0.5,random,500,0.5,group,2026,1,0.990164550510001,500
full,204,0.5,random,500,0.5,group,2026,2,0.9809931997157184,500
full,204,0.5,random,500,0.5,group,2026,3,0.9724556506006716,500
full,204,0.5,random,500,0.5,group,2026,4,0.9645701493092339,500
full,204,0.5,random,500,0.5,group,2026,5,0.9553948866578218,500
full,204,0.5,random,500,0.5,group,2026,6,0.9483920228068616,500
full,204,0.5,random,500,0.5,group,2026,7,0.9407279761840179,500
full,204,0.5,random,500,0.5,group,2026,8,0.9331405493069569,500
full,204,0.5,random,500,0.5,group,2026,9,0.9257865505037042,500
full,204,0.5,random,500,0.5,group,2026,10,0.918741771173397,500
full,204,0.5,random,500,0.5,group,2026,11,0.9116162115606308,500
full,204,0.5,random,500,0.5,group,2026,12,0.9049680402254721,500
full,204,0.5,random,500,0.5,group,2026,13,0.8986767334647334,500
full,204,0.5,random,500,0.5,group,2026,14,0.891410637206274,500
full,204,0.5,random,500,0.5,group,2026,15,0.8841278537214141,500
full,204,0.5,random,500,0.5,group,2026,16,0.8774944423548567,500
full,204,0.5,random,500,0.5,group,2026,17,0.8700302686699128,500
full,204,0.5,random,500,0.5,group,2026,18,0.864724807836099,500
full,204,0.5,random,500,0.5,group,2026,19,0.8587939034323958,500
full,204,0.5,random,500,0.5,group,2026,20,0.8518705688839584,500
full,204,0.5,random,500,0.5,group,2026,21,0.8462347493662628,500
full,204,0.5,random,500,0.5,group,2026,22,0.8402746679563474,500
full,204,0.5,random,500,0.5,group,2026,23,0.8349646750261395,500
full,204,0.5,random,500,0.5,group,2026,24,0.8294896475983141,500
full,204,0.5,random,500,0.5,group,2026,25,0.823705256923847,500
full,204,0.5,random,500,0.5,group,2026,26,0.8186634008693033,500
full,204,0.5,random,500,0.5,group,2026,27,0.8133731137890978,500
full,204,0.5,random,500,0.5,group,2026,28,0.8083732948907032,500
full,204,0.5,random,500,0.5,group,2026,29,0.8033832592349177,500
full,204,0.5,random,500,0.5,group,2026,30,0.7988457960771477,500
full,204,0.5,random,500,0.5,group,2026,31,0.793909298930605,500
full,204,0.5,random,500,0.5,group,2026,32,0.7890552199133022,500
full,204,0.5,random,500,0.5,group,2026,33,0.7844364346229442,500
full,204,0.5,random,500,0.5,group,2026,34,0.7792323833109929,500
full,204,0.5,random,500,0.5,group,2026,35,0.7749864694617097,500
full,204,0.5,random,500,0.5,group,2026,36,0.7704241752773301,500
full,204,0.5,random,500,0.5,group,2026,37,0.7659957040917657,500
full,204,0.5,random,500,0.5,group,2026,38,0.7615008312300641,500
full,204,0.5,random,500,0.5,group,2026,39,0.7574819332891555,500
full,204,0.5,random,500,0.5,group,2026,40,0.7529717905802236,500
full,204,0.5,random,500,0.5,group,2026,41,0.7487935663809517,500
full,204,0.5,random,500,0.5,group,2026,42,0.7447356277623872,500
full,204,0.5,random,500,0.5,group,2026,43,0.7407216056739951,500
full,204,0.5,random,500,0.5,group,2026,44,0.7364742584893489,500
full,204,0.5,random,500,0.5,group,2026,45,0.732785493883682,500
full,204,0.5,random,500,0.5,group,2026,46,0.729300723276911,500
full,204,0.5,random,500,0.5,group,2026,47,0.7259506569864712,500
full,204,0.5,random,500,0.5,group,2026,48,0.7224006998764236,500
full,204,0.5,random,500,0.5,group,2026,49,0.7187805810756381,500
full,204,0.5,random,500,0.5,group,2026,50,0.7153028323296626,500
full,204,0.5,random,500,0.5,group,2026,51,0.7116072683547793,500
full,204,0.5,random,500,0.5,group,2026,52,0.7080421647885804,500
full,204,0.5,random,500,0.5,group,2026,53,0.7048099748401581,500
full,204,0.5,random,500,0.5,group,2026,54,0.7014804613987559,500
full,204,0.5,random,500,0.5,group,2026,55,0.6984128643548406,500
full,204,0.5,random,500,0.5,group,2026,56,0.6951007530752529,500
full,204,0.5,random,500,0.5,group,2026,57,0.691871985389374,500
full,204,0.5,random,500,0.5,group,2026,58,0.6881800148196914,500
full,204,0.5,random,500,0.5,group,2026,59,0.6850672840068999,500
full,204,0.5,random,500,0.5,group,2026,60,0.6818575154547919,500
full,204,0.5,random,500,0.5,group,2026,61,0.6787058748934376,500
full,204,0.5,random,500,0.5,group,2026,62,0.6756282602228357,500
full,204,0.5,random,500,0.5,group,2026,63,0.6728789283919662,500
full,204,0.5,random,500,0.5,group,2026,64,0.6698530371882899,500
full,204,0.5,random,500,0.5,group,2026,65,0.6672397921079268,500
full,204,0.5,random,500,0.5,group,2026,66,0.6646895708492571,500
full,204,0.5,random,500,0.5,group,2026,67,0.6616131748757045,500
full,204,0.5,random,500,0.5,group,2026,68,0.6586699689925509,500
full,204,0.5,random,500,0.5,group,2026,69,0.6558110151171008,500
full,204,0.5,random,500,0.5,group,2026,70,0.6534520282202464,500
full,204,0.5,random,500,0.5,group,2026,71,0.6507621810556955,500
full,204,0.5,random,500,0.5,group,2026,72,0.6479419656533203,500
full,204,0.5,random,500,0.5,group,2026,73,0.6452577288401633,500
full,204,0.5,random,500,0.5,group,2026,74,0.6428390848839787,500
full,204,0.5,random,500,0.5,group,2026,75,0.6401515493249078,500
full,204,0.5,random,500,0.5,group,2026,76,0.6374662293501535,500
full,204,0.5,random,500,0.5,group,2026,77,0.6354433942660919,500
full,204,0.5,random,500,0.5,group,2026,78,0.6333117744490437,500
full,204,0.5,random,500,0.5,group,2026,79,0.6307763661837564,500
full,204,0.5,random,500,0.5,group,2026,80,0.6284737491255002,500
full,204,0.5,random,500,0.5,group,2026,81,0.6262862891884927,500
full,204,0.5,random,500,0.5,group,2026,82,0.623724556354036,500
full,204,0.5,random,500,0.5,group,2026,83,0.62145585450204,500
full,204,0.5,random,500,0.5,group,2026,84,0.6194640986471961,500
full,204,0.5,random,500,0.5,group,2026,85,0.6170348239727107,500
full,204,0.5,random,500,0.5,group,2026,86,0.6149131927982151,500
full,204,0.5,random,500,0.5,group,2026,87,0.6126394423135124,500
full,204,0.5,random,500,0.5,group,2026,88,0.6104820717493845,500
full,204,0.5,random,500,0.5,group,2026,89,0.6083429532944299,500
full,204,0.5,random,500,0.5,group,2026,90,0.6064573872242002,500
full,204,0.5,random,500,0.5,group,2026,91,0.6042596811780812,500
full,204,0.5,random,500,0.5,group,2026,92,0.6022226355223418,500
full,204,0.5,random,500,0.5,group,2026,93,0.5999759553252023,500
full,204,0.5,random,500,0.5,group,2026,94,0.5978394201261068,500
full,204,0.5,random,500,0.5,group,2026,95,0.5958665557186911,500
full,204,0.5,random,500,0.5,group,2026,96,0.5939083781369825,500
full,204,0.5,random,500,0.5,group,2026,97,0.591830384530306,500
full,204,0.5,random,500,0.5,group,2026,98,0.5898374470530423,500
full,204,0.5,random,500,0.5,group,2026,99,0.5880481162765541,500
full,204,0.5,random,500,0.5,group,2026,100,0.5862508627886038,500
full,204,0.5,random,500,0.5,group,2026,101,0.5843892185981597,500
full,204,0.5,random,500,0.5,group,2026,102,0.5825093015869757,500
full,40,-1.0,adaptive,500,0.5,group,2026,1,0.9437345053313154,500
full,40,-1.0,adaptive,500,0.5,group,2026,2,0.9065188716046239,500
full,40,-1.0,adaptive,500,0.5,group,2026,3,0.8807814105236375,500
full,40,-1.0,adaptive,500,0.5,group,2026,4,0.8609226438227736,500
full,40,-1.0,adaptive,500,0.5,group,2026,5,0.844437576573587,500
full,40,-1.0,adaptive,500,0.5,group,2026,6,0.8296749686468354,500
full,40,-1.0,adaptive,500,0.5,group,2026,7,0.8162098225907198,500
full,40,-1.0,adaptive,500,0.5,group,2026,8,0.8039093923632695,500
full,40,-1.0,adaptive,500,0.5,group,2026,9,0.7922949082282557,500
full,40,-1.0,adaptive,500,0.5,group,2026,10,0.7816836028806307,500
full,40,-1.0,adaptive,500,0.5,group,2026,11,0.7719350834686536,500
full,40,-1.0,adaptive,500,0.5,group,2026,12,0.7632722863192785,500
full,40,-1.0,adaptive,500,0.5,group,2026,13,0.7557328620071353,500
full,40,-1.0,adaptive,500,0.5,group,2026,14,0.7492245053788905,500
full,40,-1.0,adaptive,500,0.5,group,2026,15,0.7436408487931856,500
full,40,-1.0,adaptive,500,0.5,group,2026,16,0.7390524389188561,500
full,40,-1.0,adaptive,500,0.5,group,2026,17,0.7352108845258688,500
full,40,-1.0,adaptive,500,0.5,group,2026,18,0.7319918685115836,500
full,40,-1.0,adaptive,500,0.5,group,2026,19,0.7293929474050592,500
full,40,-1.0,adaptive,500,0.5,group,2026,20,0.7272567435585016,500
full,40,-1.0,adaptive,500,0.5,group,2026,21,0.7253528579123689,500
full,40,-1.0,adaptive,500,0.5,group,2026,22,0.7237660913941908,500
full,40,-1.0,adaptive,500,0.5,group,2026,23,0.7224318054333496,500
full,40,-1.0,adaptive,500,0.5,group,2026,24,0.7212146964815154,500
full,40,-1.0,adaptive,500,0.5,group,2026,25,0.7201024919695035,500
full,40,-1.0,adaptive,500,0.5,group,2026,26,0.7191213658862533,500
full,40,-1.0,adaptive,500,0.5,group,2026,27,0.7181832432191325,500
full,40,-1.0,adaptive,500,0.5,group,2026,28,0.7173944129429389,500
full,40,-1.0,adaptive,500,0.5,group,2026,29,0.7166035704106437,500
full,40,-1.0,adaptive,500,0.5,group,2026,30,0.7158383965454321,500
full,40,-1.0,adaptive,500,0.5,group,2026,31,0.7151511842707317,500
full,40,-1.0,adaptive,500,0.5,group,2026,32,0.7145384441292012,500
full,40,-1.0,adaptive,500,0.5,group,2026,33,0.713929077493133,500
full,40,-1.0,adaptive,500,0.5,group,2026,34,0.7133288093336849,500
full,40,-1.0,adaptive,500,0.5,group,2026,35,0.7127834735563633,500
full,40,-1.0,adaptive,500,0.5,group,2026,36,0.7122831383070349,500
full,40,-1.0,adaptive,500,0.5,group,2026,37,0.7118274739898475,500
full,40,-1.0,adaptive,500,0.5,group,2026,38,0.7114318899453285,500
full,40,-1.0,adaptive,500,0.5,group,2026,39,0.7110940241812959,500
full,40,-1.0,adaptive,500,0.5,group,2026,40,0.7108123274943711,500
full,40,-1.0,random,500,0.5,group,2026,1,0.9883887506251187,500
full,40,-1.0,random,500,0.5,group,2026,2,0.9763360153142,500
full,40,-1.0,random,500,0.5,group,2026,3,0.9651754514044749,500
full,40,-1.0,random,500,0.5,group,2026,4,0.9542143171271268,500
full,40,-1.0,random,500,0.5,group,2026,5,0.9434181130717718,500
full,40,-1.0,random,500,0.5,group,2026,6,0.9328471338440509,500
full,40,-1.0,random,500,0.5,group,2026,7,0.9217374719738992,500
full,40,-1.0,random,500,0.5,group,2026,8,0.9121003327818868,500
full,40,-1.0,random,500,0.5,group,2026,9,0.9031611036672075,500
full,40,-1.0,random,500,0.5,group,2026,10,0.894180160383405,500
full,40,-1.0,random,500,0.5,group,2026,11,0.8857661455370615,500
full,40,-1.0,random,500,0.5,group,2026,12,0.8777696944532749,500
full,40,-1.0,random,500,0.5,group,2026,13,0.8699013821029493,500
full,40,-1.0,random,500,0.5,group,2026,14,0.8619174501095636,500
full,40,-1.0,random,500,0.5,group,2026,15,0.8535976786941496,500
full,40,-1.0,random,500,0.5,group,2026,16,0.8467979923028218,500
full,40,-1.0,random,500,0.5,group,2026,17,0.8392417704732202,500
full,40,-1.0,random,500,0.5,group,2026,18,0.831263375421224,500
full,40,-1.0,random,500,0.5,group,2026,19,0.8249845799078186,500
full,40,-1.0,random,500,0.5,group,2026,20,0.8180129076063277,500
full,40,-1.0,random,500,0.5,group,2026,21,0.8118203114715016,500
full,40,-1.0,random,500,0.5,group,2026,22,0.8053719259358725,500
full,40,-1.0,random,500,0.5,group,2026,23,0.7986617096839087,500
full,40,-1.0,random,500,0.5,group,2026,24,0.7926354686155771,500
full,40,-1.0,random,500,0.5,group,2026,25,0.7864765250061213,500
full,40,-1.0,random,500,0.5,group,2026,26,0.7806240829829212,500
full,40,-1.0,random,500,0.5,group,2026,27,0.7748451003486061,500
full,40,-1.0,random,500,0.5,group,2026,28,0.7689725910512041,500
full,40,-1.0,random,500,0.5,group,2026,29,0.7635676646681183,500
full,40,-1.0,random,500,0.5,group,2026,30,0.7578760025074903,500
full,40,-1.0,random,500,0.5,group,2026,31,0.7529927367612678,500
full,40,-1.0,random,500,0.5,group,2026,32,0.747992651620862,500
full,40,-1.0,random,500,0.5,group,2026,33,0.7433713261351558,500
full,40,-1.0,random,500,0.5,group,2026,34,0.7383187261435192,500
full,40,-1.0,random,500,0.5,group,2026,35,0.7335268052376414,500
full,40,-1.0,random,500,0.5,group,2026,36,0.7291544634494688,500
full,40,-1.0,random,500,0.5,group,2026,37,0.724333176407175,500
full,40,-1.0,random,500,0.5,group,2026,38,0.7193774579594965,500
full,40,-1.0,random,500,0.5,group,2026,39,0.7150715012336305,500
full,40,-1.0,random,500,0.5,group,2026,40,0.710297949936014,500
full,40,0.0,adaptive,500,0.5,group,2026,1,0.9468728386774571,500
full,40,0.0,adaptive,500,0.5,group,2026,2,0.9123363342340202,500
full,40,0.0,adaptive,500,0.5,group,2026,3,0.8884831997508622,500
full,40,0.0,adaptive,500,0.5,group,2026,4,0.8697994393984035,500
full,40,0.0,adaptive,500,0.5,group,2026,5,0.8540845791030347,500
full,40,0.0,adaptive,500,0.5,group,2026,6,0.8400388391244534,500
full,40,0.0,adaptive,500,0.5,group,2026,7,0.8275076310714233,500
full,40,0.0,adaptive,500,0.5,group,2026,8,0.8159023216243668,500
full,40,0.0,adaptive,500,0.5,group,2026,9,0.8049702722148,500
full,40,0.0,adaptive,500,0.5,group,2026,10,0.7948358386330638,500
full,40,0.0,adaptive,500,0.5,group,2026,11,0.7857313903320888,500
full,40,0.0,adaptive,500,0.5,group,2026,12,0.777072333317142,500
full,40,0.0,adaptive,500,0.5,group,2026,13,0.7695124018692099,500
full,40,0.0,adaptive,500,0.5,group,2026,14,0.76292994343839,500
full,40,0.0,adaptive,500,0.5,group,2026,15,0.7574052359719263,500
full,40,0.0,adaptive,500,0.5,group,2026,16,0.752588571303628,500
full,40,0.0,adaptive,500,0.5,group,2026,17,0.7486893414996826,500
full,40,0.0,adaptive,500,0.5,group,2026,18,0.745467173675267,500
full,40,0.0,adaptive,500,0.5,group,2026,19,0.742812547700671,500
full,40,0.0,adaptive,500,0.5,group,2026,20,0.7406403880084428,500
full,40,0.0,adaptive,500,0.5,group,2026,21,0.7388059728465096,500
full,40,0.0,adaptive,500,0.5,group,2026,22,0.7371416312781934,500
full,40,0.0,adaptive,500,0.5,group,2026,23,0.7356710843290005,500
full,40,0.0,adaptive,500,0.5,group,2026,24,0.734478707638378,500
full,40,0.0,adaptive,500,0.5,group,2026,25,0.7333687266422314,500
full,40,0.0,adaptive,500,0.5,group,2026,26,0.732361002238086,500
full,40,0.0,adaptive,500,0.5,group,2026,27,0.731479076383517,500
full,40,0.0,adaptive,500,0.5,group,2026,28,0.7307029555655427,500
full,40,0.0,adaptive,500,0.5,group,2026,29,0.729890093778468,500
full,40,0.0,adaptive,500,0.5,group,2026,30,0.7291884881963812,500
full,40,0.0,adaptive,500,0.5,group,2026,31,0.7285432185712309,500
full,40,0.0,adaptive,500,0.5,group,2026,32,0.727912670695717,500
full,40,0.0,adaptive,500,0.5,group,2026,33,0.7273640961107463,500
full,40,0.0,adaptive,500,0.5,group,2026,34,0.7267732315143358,500
full,40,0.0,adaptive,500,0.5,group,2026,35,0.7262258551247651,500
full,40,0.0,adaptive,500,0.5,group,2026,36,0.7258071388223849,500
full,40,0.0,adaptive,500,0.5,group,2026,37,0.7253696520223043,500
full,40,0.0,adaptive,500,0.5,group,2026,38,0.7250073634662189,500
full,40,0.0,adaptive,500,0.5,group,2026,39,0.724661144435059,500
full,40,0.0,adaptive,500,0.5,group,2026,40,0.7244186013500344,500
full,40,0.0,random,500,0.5,group,2026,1,0.9890875264040829,500
full,40,0.0,random,500,0.5,group,2026,2,0.977770530582803,500
full,40,0.0,random,500,0.5,group,2026,3,0.9674826938643597,500
full,40,0.0,random,500,0.5,group,2026,4,0.9581478250102953,500
full,40,0.0,random,500,0.5,group,2026,5,0.9487272694246467,500
full,40,0.0,random,500,0.5,group,2026,6,0.9390474833181822,500
full,40,0.0,random,500,0.5,group,2026,7,0.9294942790519859,500
full,40,0.0,random,500,0.5,group,2026,8,0.9205366418198612,500
full,40,0.0,random,500,0.5,group,2026,9,0.9117564681928741,500
full,40,0.0,random,500,0.5,group,2026,10,0.9037893274798098,500
full,40,0.0,random,500,0.5,group,2026,11,0.8961073156979673,500
full,40,0.0,random,500,0.5,group,2026,12,0.8873120229288056,500
full,40,0.0,random,500,0.5,group,2026,13,0.8793291279552625,500
full,40,0.0,random,500,0.5,group,2026,14,0.8722824724134068,500
full,40,0.0,random,500,0.5,group,2026,15,0.8645377331699937,500
full,40,0.0,random,500,0.5,group,2026,16,0.8575150118911615,500
full,40,0.0,random,500,0.5,group,2026,17,0.8506953788720752,500
full,40,0.0,random,500,0.5,group,2026,18,0.8442249486215178,500
full,40,0.0,random,500,0.5,group,2026,19,0.8369856040051971,500
full,40,0.0,random,500,0.5,group,2026,20,0.8300763576830384,500
full,40,0.0,random,500,0.5,group,2026,21,0.8234853318846085,500
full,40,0.0,random,500,0.5,group,2026,22,0.8171528605256457,500
full,40,0.0,random,500,0.5,group,2026,23,0.8110864526082069,500
full,40,0.0,random,500,0.5,group,2026,24,0.804886136490591,500
full,40,0.0,random,500,0.5,group,2026,25,0.7990392174664936,500
full,40,0.0,random,500,0.5,group,2026,26,0.7932726755431831,500
full,40,0.0,random,500,0.5,group,2026,27,0.7878062629771984,500
full,40,0.0,random,500,0.5,group,2026,28,0.7821951178215727,500
full,40,0.0,random,500,0.5,group,2026,29,0.7769584548005216,500
full,40,0.0,random,500,0.5,group,2026,30,0.7722145611848149,500
full,40,0.0,random,500,0.5,group,2026,31,0.7670969521408797,500
full,40,0.0,random,500,0.5,group,2026,32,0.7615599256309052,500
full,40,0.0,random,500,0.5,group,2026,33,0.7567573427694093,500
full,40,0.0,random,500,0.5,group,2026,34,0.7517931359887597,500
full,40,0.0,random,500,0.5,group,2026,35,0.7468596526863711,500
full,40,0.0,random,500,0.5,group,2026,36,0.742123522204758,500
full,40,0.0,random,500,0.5,group,2026,37,0.7375560989399076,500
full,40,0.0,random,500,0.5,group,2026,38,0.7333431877431662,500
full,40,0.0,random,500,0.5,group,2026,39,0.7288140431745997,500
full,40,0.0,random,500,0.5,group,2026,40,0.7246563734108736,500
full,40,0.5,adaptive,500,0.5,group,2026,1,0.9532417545833506,500
