chapter,method,source_words,error_count,weighted_penalty,penalty_per_1000_words,mqm_quality_0_1,source_file,translation_file,accuracy_addition_count,accuracy_addition_penalty,accuracy_mistranslation_count,accuracy_mistranslation_penalty,accuracy_omission_count,accuracy_omission_penalty,fluency_grammar_count,fluency_grammar_penalty,other_count,other_penalty,terminology_count,terminology_penalty,untranslated_non_translation_count,untranslated_non_translation_penalty,critical_count,major_count,minor_count
1,llm_prompt_high,1721,16,52,30.21499128413713,0.032035889130879916,evaluation/outputs/luke1/1.7b/llm_prompt_high/passage_source_decanonicalized.txt,evaluation/outputs/luke1/1.7b/llm_prompt_high/passage_target.txt,0,0,6,18,7,27,1,1,0,0,2,6,0,0,0,9,7
1,llm_prompt_medium,1721,11,59,34.282393957001744,0.02834274797845885,evaluation/outputs/luke1/1.7b/llm_prompt_medium/passage_source_decanonicalized.txt,evaluation/outputs/luke1/1.7b/llm_prompt_medium/passage_target.txt,1,1,2,10,6,46,1,1,0,0,1,1,0,0,1,6,4
1,llm_prompt_low,1721,14,46,26.728646135967463,0.03606378743110999,evaluation/outputs/luke1/1.7b/llm_prompt_low/passage_source_decanonicalized.txt,evaluation/outputs/luke1/1.7b/llm_prompt_low/passage_target.txt,0,0,6,22,5,21,2,2,0,0,1,1,0,0,0,8,6
1,mBART-50,1571,37,177,112.66709102482496,0.008797621114290674,evaluation/outputs/luke1/1.7b/mBART-50/passage_source_decanonicalized.txt,evaluation/outputs/luke1/1.7b/mBART-50/passage_target.txt,0,0,12,56,16,104,6,6,0,0,2,6,1,5,2,23,12
1,nllb-200-1.3B,1571,21,37,23.55187778485041,0.04073008218609837,evaluation/outputs/luke1/1.7b/nllb-200-1.3B/passage_source_decanonicalized.txt,evaluation/outputs/luke1/1.7b/nllb-200-1.3B/passage_target.txt,0,0,12,20,2,10,6,6,0,0,1,1,0,0,0,4,17
1,nllb-200-distilled-600M,1571,40,128,81.47676639083386,0.012124626652568863,evaluation/outputs/luke1/1.7b/nllb-200-distilled-600M/passage_source_decanonicalized.txt,evaluation/outputs/luke1/1.7b/nllb-200-distilled-600M/passage_target.txt,0,0,19,83,9,33,11,11,0,0,1,1,0,0,0,22,18
1,helsinki,1571,58,174,110.75747931253977,0.008947946984410865,evaluation/outputs/luke1/1.7b/helsinki/passage_source_decanonicalized.txt,evaluation/outputs/luke1/1.7b/helsinki/passage_target.txt,0,0,27,87,3,15,10,22,0,0,18,50,0,0,0,29,29
1,google_word_by_word,1721,37,137,79.60488088320744,0.012406196610462727,evaluation/outputs/luke1/1.7b/google_word_by_word/passage_source_decanonicalized.txt,evaluation/outputs/luke1/1.7b/google_word_by_word/passage_target.txt,0,0,7,35,1,5,25,85,0,0,4,12,0,0,0,25,12
