q1,0
q2,0
q3,0
q4,0
q5,0
q6,0
q7,0
q8,1
q9,1
q10,0
q11,0
q12,0
q13,0
q14,0
q15,1
q16,0
q17,0
q18,0
q19,0
q20,0
q21,1
q22,1
q23,1
q24,0
